859	гена	ген	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#955.425#955.833
860	фокс	фокс	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#955.833#956.241
861	пи	пить	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#956.241#956.649
862	два	два	NUM	_	Case=Nom|Gender=Masc	_	_	_	@tvc1947f-words#@tvc1947f#956.649#957.057
863	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#957.057#957.465
864	который	который	PRON	_	Case=Nom	_	_	_	@tvc1947f-words#@tvc1947f#957.465#957.873
865	был	быть	AUX	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#957.873#958.281
866	объявлен	объявить	VERB	_	Aspect=Perf|Gender=Masc|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@tvc1947f-words#@tvc1947f#958.281#958.689
867	как	как	SCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#958.689#959.097
868	ген	генный	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#959.097#959.505
869	языка	язык	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#959.505#959.922
